order_id,customer_id,order_date,total_amount,status,region,payment_method
487,6115,1/17/2023,1089.76,Completed,South,Debit Card
488,5073,11/9/2023,588.33,Completed,South,Credit Card
489,7243,4/16/2023,539.1,Completed,North,Apple Pay
490,824,11/19/2023,142.43,Completed,North,PayPal
491,7155,1/1/2023,4581.07,Completed,West,Debit Card
492,9583,11/24/2023,835.33,Completed,East,Apple Pay
493,9273,4/12/2023,1030.62,Completed,Central,Apple Pay
494,4368,1/27/2023,693.91,Completed,East,PayPal
495,4367,2/5/2023,1840.54,Completed,West,Debit Card
496,9199,3/19/2023,1248.75,Completed,West,Apple Pay
497,6006,8/11/2023,3032.72,Completed,Central,PayPal
498,8173,2/16/2023,1724.3,Completed,Central,PayPal
499,8298,12/4/2023,619.65,Completed,East,PayPal
500,115,8/2/2023,562.73,Completed,East,Credit Card
501,7638,11/22/2023,428.44,Completed,East,Credit Card
502,9787,10/22/2023,2247.07,Completed,North,Apple Pay
503,4480,3/27/2023,2763.03,Completed,Central,Credit Card
504,1141,8/26/2023,1874.18,Completed,North,Credit Card
505,2727,3/3/2023,159.37,Completed,West,Apple Pay
506,5897,12/3/2023,1354.76,Completed,West,Apple Pay
507,395,4/29/2023,548.39,Completed,South,Debit Card
508,9443,10/13/2023,2576.94,Completed,South,Credit Card
509,3622,8/31/2023,325.76,Completed,Unknown,Apple Pay
510,7908,1/3/2023,2402.81,Completed,West,Credit Card
511,1287,6/22/2023,151.46,Completed,North,PayPal
512,1945,6/3/2023,1153.5,Completed,West,Credit Card
513,2118,5/11/2023,1860.2,Completed,East,Debit Card
514,5692,7/1/2023,776.21,Completed,Central,PayPal
515,9655,4/24/2023,406.76,Cancelled,East,Credit Card
516,6044,6/2/2023,1174.22,Completed,South,PayPal
517,3480,6/23/2023,1639.66,Completed,East,PayPal
518,3991,12/25/2023,1470.12,Completed,South,Credit Card
519,6992,7/26/2023,2459.18,Completed,West,Apple Pay
520,3159,8/24/2023,1355.77,Cancelled,Central,Debit Card
521,1006,4/20/2023,329.52,Completed,East,Apple Pay
522,4486,3/28/2023,3633.29,Completed,Central,Debit Card
523,1917,4/12/2023,1740,Completed,East,Apple Pay
524,9856,1/14/2023,439.45,Completed,Central,PayPal
525,1196,10/21/2023,250.59,Completed,North,Apple Pay
526,1982,12/19/2023,3141.35,Completed,East,Credit Card
527,1807,5/13/2023,1832.38,Completed,South,Credit Card
528,1210,1/8/2023,1501.1,Completed,East,Debit Card
529,4218,3/9/2023,90.04,Completed,North,Apple Pay
530,7712,11/23/2023,282.13,Completed,West,PayPal
531,277,2/16/2023,897.32,Completed,Central,PayPal
532,6516,1/30/2023,157.92,Completed,Central,PayPal
533,6328,9/10/2023,729.69,Completed,South,Credit Card
534,2107,2/10/2023,1012.48,Completed,East,Apple Pay
535,9444,10/2/2023,541.08,Completed,East,Credit Card
536,6143,1/11/2023,977.28,Completed,West,PayPal
537,1674,11/25/2023,436.2,Completed,South,Credit Card
538,5662,12/12/2023,140.76,Completed,West,PayPal
539,557,11/28/2023,714.65,Completed,South,PayPal
540,4328,7/23/2023,744.5,Completed,Unknown,Credit Card
541,6463,7/28/2023,228.45,Completed,South,Credit Card
542,5332,9/26/2023,2743.04,Completed,West,Credit Card
543,7926,11/19/2023,250.16,Completed,West,PayPal
544,5772,4/15/2023,651.52,Completed,East,PayPal
545,2094,12/27/2023,1836.52,Completed,South,PayPal
546,4918,9/7/2023,201.88,Completed,Central,Apple Pay
547,7021,2/5/2023,501.18,Completed,West,Apple Pay
548,3327,10/31/2023,521.22,Completed,West,Apple Pay
549,4398,4/9/2023,732.71,Completed,West,PayPal
550,5662,5/27/2023,1320.06,Completed,West,PayPal
551,3720,7/1/2023,399.61,Completed,East,Debit Card
552,4432,8/18/2023,132.23,Completed,North,Credit Card
553,6895,11/30/2023,2293.9,Completed,North,Debit Card
554,5218,8/29/2023,3040.79,Completed,Central,Apple Pay
555,7467,12/30/2023,1953.51,Completed,North,Apple Pay
556,8300,11/27/2023,647.36,Completed,West,PayPal
557,5216,7/6/2023,278.93,Completed,West,Apple Pay
558,5182,12/28/2023,2325.9,Completed,East,PayPal
559,2724,11/26/2023,1676.48,Completed,East,Apple Pay
560,3177,2/28/2023,823.54,Completed,Central,Debit Card
561,600,8/29/2023,257.17,Completed,East,Debit Card
562,1494,5/2/2023,1129.1,Completed,Unknown,Debit Card
563,3451,11/10/2023,1212.02,Completed,South,Debit Card
564,5240,4/26/2023,969.87,Completed,East,PayPal
565,6057,4/23/2023,4913.13,Completed,West,PayPal
566,6489,12/10/2023,890.61,Returned,South,Credit Card
567,1408,11/2/2023,773.95,Completed,South,PayPal
568,8762,11/28/2023,1757.6,Completed,South,Credit Card
569,7948,12/26/2023,691.55,Completed,West,Credit Card
570,6825,6/26/2023,3367.09,Completed,Central,Credit Card
571,7758,4/12/2023,367.61,Completed,East,Debit Card
572,2292,11/5/2023,866.04,Completed,West,PayPal
573,576,6/23/2023,3604.38,Completed,West,Debit Card
574,600,11/29/2023,661.14,Completed,East,Debit Card
575,4382,11/19/2023,401.39,Completed,North,Apple Pay
576,6448,11/19/2023,2006.65,Completed,West,Debit Card
577,8327,11/14/2023,703.26,Completed,North,PayPal
578,2187,4/4/2023,549.91,Completed,East,Apple Pay
579,9052,5/16/2023,1202.38,Cancelled,South,Apple Pay
580,7262,2/27/2023,996.68,Completed,North,Debit Card
581,1898,9/17/2023,545.46,Completed,East,PayPal
582,3336,1/12/2023,1428.03,Completed,South,PayPal
583,7757,9/16/2023,1154.53,Completed,North,Debit Card
584,7084,9/9/2023,885.1,Completed,South,PayPal
585,7159,12/6/2023,196.53,Completed,Central,PayPal
586,5933,7/31/2023,2731.85,Completed,East,PayPal
587,6174,12/7/2023,3253.22,Completed,South,Debit Card
588,9623,12/31/2023,1178.92,Completed,East,Credit Card
589,8653,6/27/2023,1318.41,Completed,South,Apple Pay
590,8999,12/11/2023,413.98,Completed,South,Apple Pay
591,5216,10/22/2023,2662.2,Completed,West,Apple Pay
592,2060,7/3/2023,1483.77,Completed,West,Apple Pay
593,5668,8/11/2023,497.22,Completed,Central,Debit Card
594,4004,10/14/2023,5450.16,Completed,North,Credit Card
595,3273,4/24/2023,718.56,Returned,West,PayPal
596,5133,9/29/2023,1833.76,Completed,Central,PayPal
597,4266,12/10/2023,1982.55,Completed,South,Debit Card
598,7615,8/30/2023,2010.45,Completed,Central,Credit Card
599,4098,12/16/2023,1548.24,Completed,East,PayPal
600,2122,9/14/2023,1545.68,Completed,West,PayPal
601,5812,10/6/2023,766.48,Completed,East,Credit Card
602,5092,11/21/2023,1517.12,Completed,South,Apple Pay
603,8387,4/8/2023,612.2,Completed,North,PayPal
604,6924,9/7/2023,829.22,Completed,Central,Credit Card
605,3303,11/1/2023,3179.97,Completed,North,Credit Card
606,4341,11/13/2023,538.64,Completed,East,Credit Card
607,9935,11/26/2023,2178,Completed,South,Apple Pay
608,8271,8/9/2023,1660.81,Completed,North,Debit Card
609,2191,9/8/2023,449.81,Completed,East,Credit Card
610,5417,11/15/2023,4910.73,Completed,North,Credit Card
611,5684,10/26/2023,1421.95,Completed,North,Credit Card
612,339,3/15/2023,2299.44,Completed,North,PayPal
613,1899,8/8/2023,1989.51,Completed,Central,Debit Card
614,4288,4/28/2023,1442.31,Completed,Central,Debit Card
615,7474,12/11/2023,1615.41,Completed,Central,PayPal
616,8431,6/26/2023,833.86,Completed,South,Apple Pay
617,7166,8/14/2023,1340.98,Completed,Central,Credit Card
618,7758,10/4/2023,266.31,Completed,East,Credit Card
619,436,11/22/2023,711.25,Completed,South,Credit Card
620,9780,2/20/2023,1517.02,Cancelled,East,Debit Card
621,1526,10/11/2023,2946.25,Completed,Central,Apple Pay
622,3883,10/24/2023,3572.74,Completed,Central,PayPal
623,6989,7/7/2023,824.61,Cancelled,West,Debit Card
624,6014,12/24/2023,3122.83,Completed,Central,PayPal
625,4362,8/28/2023,5106.71,Completed,Central,PayPal
626,5797,2/19/2023,2699.85,Completed,Central,Credit Card
627,3917,11/14/2023,1930.07,Completed,West,PayPal
628,1909,7/25/2023,1554.17,Cancelled,Central,PayPal
629,8152,12/19/2023,1072.43,Completed,North,Credit Card
630,1857,4/29/2023,209.84,Completed,Central,PayPal
631,9868,10/26/2023,209.84,Returned,North,Debit Card
632,7053,8/31/2023,142.43,Completed,East,Debit Card
633,5923,11/2/2023,2078.53,Completed,East,Apple Pay
634,5118,12/25/2023,425.63,Completed,South,Apple Pay
635,1829,12/2/2023,950.65,Completed,East,Apple Pay
636,8417,6/29/2023,3241.23,Completed,West,Apple Pay
637,2278,6/9/2023,1403.77,Completed,West,Debit Card
638,2107,9/2/2023,1755.05,Completed,East,Apple Pay
639,2577,3/16/2023,250.59,Completed,North,Credit Card
640,4637,7/12/2023,3692.2,Completed,North,Apple Pay
641,1316,10/29/2023,2983.44,Completed,North,PayPal
642,3367,11/14/2023,1248.06,Completed,East,PayPal
643,4136,3/1/2023,1252.24,Completed,Central,Apple Pay
644,9804,8/3/2023,265.95,Completed,Central,Credit Card
645,3926,11/7/2023,3387.3,Completed,East,PayPal
646,2311,5/19/2023,2677.59,Cancelled,South,PayPal
647,3681,12/17/2023,1399.74,Completed,South,PayPal
648,7211,10/17/2023,225.07,Completed,Central,Credit Card
649,8554,12/12/2023,663.9,Completed,West,PayPal
650,5325,6/14/2023,3085.4,Completed,North,PayPal
651,5914,11/12/2023,734.16,Completed,West,Debit Card
652,1664,2/4/2023,1175.96,Completed,East,Credit Card
653,2094,11/18/2023,718.56,Completed,South,Credit Card
654,2600,9/14/2023,310.18,Completed,Central,Credit Card
655,7513,11/27/2023,1604.28,Completed,East,Credit Card
656,7462,10/29/2023,338.71,Completed,South,Apple Pay
657,2612,12/10/2023,2381.13,Completed,West,Apple Pay
658,471,12/4/2023,3761.5,Completed,North,Credit Card
659,7099,12/8/2023,1022.22,Completed,West,Debit Card
660,8045,9/7/2023,1934.26,Completed,East,Debit Card
661,3176,5/20/2023,534.69,Completed,North,Debit Card
662,6268,9/23/2023,1977.6,Completed,West,Credit Card
663,7200,10/16/2023,1869.03,Completed,South,Credit Card
664,9004,1/28/2023,271.37,Completed,Unknown,Credit Card
665,2697,11/15/2023,471.55,Completed,Central,PayPal
666,8956,11/10/2023,1490.74,Completed,South,Debit Card
667,7286,11/23/2023,899.2,Completed,South,Credit Card
668,6466,12/13/2023,2094.95,Completed,South,Credit Card
669,3277,12/23/2023,947.59,Completed,Central,Apple Pay
670,3797,12/22/2023,44.16,Completed,South,Debit Card
671,7206,11/29/2023,414.73,Completed,South,Debit Card
672,6412,8/1/2023,525.75,Completed,North,PayPal
673,7548,7/2/2023,525.04,Completed,East,Credit Card
674,7903,11/30/2023,901.51,Completed,West,PayPal
675,7811,8/18/2023,1621.29,Completed,North,Credit Card
676,5338,5/24/2023,276.75,Completed,East,Apple Pay
677,6744,1/15/2023,193.6,Completed,Central,Apple Pay
678,3815,8/4/2023,621.67,Completed,South,Apple Pay
679,6597,11/4/2023,1254.7,Completed,West,Apple Pay
680,620,6/1/2023,3575.19,Completed,Central,Credit Card
681,523,11/23/2023,1634.4,Completed,West,Credit Card
682,5540,2/4/2023,485.49,Completed,South,Apple Pay
683,7741,3/31/2023,339.07,Completed,South,Debit Card
684,3569,1/23/2023,3081.07,Completed,Central,Credit Card
685,4682,9/6/2023,2044.21,Completed,South,Credit Card
686,5697,1/26/2023,844.85,Completed,East,Credit Card
687,4470,11/21/2023,1994.61,Completed,West,Credit Card
688,8719,12/29/2023,2256.76,Completed,Unknown,Credit Card
689,9402,9/8/2023,2506.1,Completed,Central,PayPal
690,2145,1/19/2023,623.01,Completed,West,Debit Card
691,2530,6/8/2023,594.9,Cancelled,South,PayPal
692,3681,6/26/2023,1577.02,Completed,South,Credit Card
693,7377,8/11/2023,142.43,Completed,Central,Apple Pay
694,6452,6/14/2023,5981.37,Returned,Central,Apple Pay
695,682,12/10/2023,1850.73,Completed,East,Apple Pay
696,1219,1/24/2023,896.91,Completed,Central,Apple Pay
697,8111,5/24/2023,1373.19,Completed,South,Apple Pay
698,289,3/25/2023,5702.36,Completed,East,PayPal
699,7260,12/11/2023,1666.77,Completed,West,Apple Pay
700,8518,12/13/2023,628.59,Completed,West,Apple Pay
701,86,7/26/2023,395.52,Completed,South,Debit Card
702,7846,1/2/2023,7461.37,Completed,West,Debit Card
703,3729,1/25/2023,1560.59,Completed,East,Debit Card
704,6901,11/24/2023,422.21,Completed,South,Credit Card
705,6922,10/9/2023,3387.3,Completed,West,Credit Card
706,1795,7/5/2023,193.8,Completed,West,Debit Card
707,9372,11/4/2023,1289.1,Completed,North,PayPal
708,4364,6/25/2023,751.38,Completed,East,PayPal
709,3275,11/4/2023,4307.43,Completed,West,Debit Card
710,6408,2/2/2023,6018.69,Completed,South,Apple Pay
711,3200,3/1/2023,318.02,Completed,Central,PayPal
712,7825,11/22/2023,4831.77,Completed,South,Credit Card
713,3304,10/14/2023,691.55,Completed,North,Debit Card
714,389,11/1/2023,899.2,Completed,North,Apple Pay
715,5053,8/19/2023,315.29,Completed,South,PayPal
716,5590,11/7/2023,3911.84,Completed,South,Apple Pay
717,1279,2/11/2023,367.55,Completed,Unknown,Credit Card
718,6520,7/17/2023,1017.21,Completed,East,PayPal
719,4109,7/4/2023,1492.71,Completed,East,Debit Card
720,3125,11/16/2023,1159.04,Completed,South,PayPal
721,9119,3/30/2023,44.16,Completed,West,Debit Card
722,5172,2/1/2023,1239.3,Completed,East,PayPal
723,8740,5/21/2023,4290.53,Completed,West,Apple Pay
724,5077,10/10/2023,891.2,Completed,East,Credit Card
725,1853,9/13/2023,720.56,Completed,South,Debit Card
726,1211,7/24/2023,795.54,Completed,West,Debit Card
727,6597,7/25/2023,358.36,Completed,West,PayPal
728,5816,3/31/2023,169.04,Completed,South,Apple Pay
729,3477,4/6/2023,1365.96,Returned,Central,Apple Pay
730,5094,2/3/2023,546.87,Completed,East,Debit Card
731,6821,8/29/2023,367.55,Completed,East,PayPal
732,96,12/6/2023,654.86,Completed,South,Debit Card
733,641,9/20/2023,1082.51,Completed,North,PayPal
734,1811,6/17/2023,336.84,Completed,West,PayPal
735,1643,1/17/2023,1651.24,Completed,South,Apple Pay
736,5783,2/12/2023,759.97,Completed,North,PayPal
737,2220,12/20/2023,1459.26,Completed,North,Credit Card
738,7447,6/1/2023,423.85,Completed,South,Credit Card
739,2533,11/24/2023,260.57,Completed,East,Debit Card
740,4516,12/27/2023,1729.16,Completed,South,Debit Card
741,1647,12/21/2023,428.94,Completed,South,Debit Card
742,9658,6/5/2023,1095.62,Completed,South,Apple Pay
743,3163,12/5/2023,858.98,Completed,West,Debit Card
744,101,3/22/2023,865.43,Completed,Central,Credit Card
745,8898,4/20/2023,154.28,Completed,Central,Debit Card
746,2016,11/28/2023,798.94,Completed,North,PayPal
747,1504,3/23/2023,336.84,Completed,North,Credit Card
748,7426,11/20/2023,1688.57,Completed,East,PayPal
749,390,5/10/2023,948.3,Completed,Central,PayPal
750,7699,12/15/2023,240.35,Completed,East,Apple Pay
751,5405,4/5/2023,972.84,Completed,East,PayPal
752,2114,1/16/2023,2101.83,Completed,Central,Debit Card
753,7699,6/4/2023,2589.2,Completed,East,Debit Card
754,8541,12/21/2023,2254.14,Completed,North,Debit Card
755,8554,9/25/2023,2911.75,Cancelled,West,Apple Pay
756,1131,12/24/2023,2548.75,Completed,West,PayPal
757,2570,8/7/2023,2610.6,Completed,North,Credit Card
758,207,10/25/2023,504.69,Completed,South,Credit Card
759,632,6/29/2023,968.43,Completed,East,PayPal
760,9038,11/20/2023,245.09,Completed,North,Apple Pay
761,1153,1/1/2023,1928.96,Completed,South,Debit Card
762,9973,3/9/2023,1969.96,Completed,East,Credit Card
763,5225,12/24/2023,1095.62,Completed,West,Credit Card
764,6372,3/27/2023,787.55,Completed,West,Credit Card
765,4044,12/25/2023,1808.33,Completed,Central,Apple Pay
766,3237,10/8/2023,596.67,Completed,West,PayPal
767,6646,3/7/2023,2273.48,Completed,North,Debit Card
768,2607,4/5/2023,2113.97,Cancelled,Central,Apple Pay
769,4047,11/29/2023,2666.73,Completed,West,Debit Card
770,9328,3/27/2023,748.01,Completed,West,Apple Pay
771,946,2/7/2023,1394.28,Completed,North,PayPal
772,5102,7/7/2023,2197.64,Completed,Unknown,PayPal
773,3365,3/1/2023,2653.74,Completed,Central,PayPal
774,356,12/18/2023,1562.12,Completed,Unknown,Apple Pay
775,8801,5/18/2023,628.59,Completed,West,Apple Pay
776,2060,3/16/2023,727.83,Cancelled,West,Credit Card
777,2917,8/6/2023,3358.82,Completed,East,PayPal
778,8487,11/22/2023,526.08,Completed,East,Debit Card
779,8463,2/16/2023,471.55,Completed,North,PayPal
780,9275,1/16/2023,3862.01,Completed,Central,Apple Pay
781,2004,10/21/2023,5274.58,Completed,West,Debit Card
782,7230,9/12/2023,3012.94,Completed,North,Apple Pay
783,8909,1/12/2023,2193.93,Completed,North,PayPal
784,3292,6/8/2023,678.83,Completed,West,Debit Card
785,9001,9/13/2023,225.71,Completed,East,Debit Card
786,1801,7/31/2023,121.05,Completed,North,Apple Pay
787,6777,7/29/2023,3228.2,Completed,West,PayPal
788,8552,9/8/2023,321.39,Completed,Central,Apple Pay
789,3321,6/2/2023,941.41,Completed,Central,Credit Card
790,5716,10/21/2023,516.51,Cancelled,East,Credit Card
791,4179,10/13/2023,231.09,Completed,South,Debit Card
792,5341,5/26/2023,371.68,Completed,West,PayPal
793,4470,2/10/2023,1802.19,Completed,West,Credit Card
794,1201,12/20/2023,446.38,Completed,East,Credit Card
795,2276,10/29/2023,619.65,Completed,South,Debit Card
796,2063,7/2/2023,162.49,Completed,South,Apple Pay
797,7380,5/2/2023,1494.25,Returned,Unknown,Apple Pay
798,2765,12/25/2023,265.95,Completed,West,Credit Card
799,2278,7/13/2023,2195.65,Completed,West,Debit Card
800,6165,10/1/2023,3216.9,Completed,North,Apple Pay
801,7521,6/4/2023,1363.95,Completed,Central,PayPal
802,90,11/24/2023,2318.19,Completed,East,Debit Card
803,7493,12/20/2023,2967.39,Completed,East,PayPal
804,8108,7/15/2023,1238.2,Completed,South,PayPal
805,6854,2/20/2023,2363.57,Completed,West,Debit Card
806,5073,11/23/2023,290.79,Completed,South,PayPal
807,9251,11/6/2023,343.5,Completed,Central,Apple Pay
808,5848,12/9/2023,1066.02,Completed,South,PayPal
809,2839,7/1/2023,2288.27,Completed,East,Debit Card
810,7751,11/5/2023,1995.72,Completed,North,Apple Pay
811,2187,11/30/2023,1449.96,Completed,East,Credit Card
812,4340,8/3/2023,752.85,Completed,East,PayPal
813,2934,1/5/2023,5019.54,Completed,West,Apple Pay
814,7099,11/18/2023,1298.14,Completed,West,PayPal
815,9201,9/6/2023,193.6,Completed,West,Credit Card
816,9519,8/15/2023,2020.44,Completed,North,Apple Pay
817,3998,5/22/2023,1995.72,Completed,South,Credit Card
818,9529,4/21/2023,3836.77,Completed,South,Debit Card
819,4994,3/16/2023,1490.33,Completed,Central,Credit Card
820,5222,9/20/2023,1804.07,Completed,North,PayPal
821,3358,1/15/2023,330.94,Completed,Central,Debit Card
822,2041,7/12/2023,689.51,Completed,North,Apple Pay
823,2892,3/7/2023,1065.18,Completed,North,PayPal
824,1507,12/27/2023,1786.37,Completed,South,Apple Pay
825,3604,12/18/2023,2328.35,Completed,East,PayPal
826,9075,7/29/2023,2515.92,Completed,South,Apple Pay
827,4163,11/6/2023,968.43,Completed,Central,PayPal
828,6381,9/22/2023,437.12,Completed,South,Apple Pay
829,3230,8/28/2023,699.56,Completed,Central,Debit Card
830,4211,5/27/2023,260.57,Completed,North,PayPal
831,4639,9/4/2023,2294.24,Cancelled,North,PayPal
832,3646,2/27/2023,1923.29,Completed,North,Apple Pay
833,4037,10/6/2023,1685.07,Completed,Central,Apple Pay
834,5297,11/13/2023,440.02,Completed,South,Apple Pay
835,8600,2/19/2023,1711.93,Completed,West,Apple Pay
836,4125,3/12/2023,2949.04,Completed,South,Apple Pay
837,7155,5/26/2023,387.61,Cancelled,West,Apple Pay
838,9644,4/17/2023,2669.6,Completed,Central,Credit Card
839,8036,8/20/2023,492.68,Completed,South,Credit Card
840,3837,6/30/2023,1567.12,Completed,North,Debit Card
841,8044,5/26/2023,957.41,Completed,North,Apple Pay
842,3134,11/26/2023,812.58,Completed,South,Apple Pay
843,1562,12/19/2023,1071.74,Completed,Central,Apple Pay
844,9119,9/2/2023,1058.52,Completed,West,Credit Card
845,6045,2/12/2023,1495.83,Completed,East,Debit Card
